time msd[001] msd[002] msd[003] ave
15890 436.894 436.894 681.08 518.289 
15895 436.977 436.977 681.373 518.442 
15900 437.06 437.06 681.667 518.596 
15905 437.145 437.145 681.961 518.75 
15910 437.23 437.23 682.255 518.905 
15915 437.316 437.316 682.549 519.06 
15920 437.401 437.401 682.845 519.215 
15925 437.486 437.486 683.14 519.371 
15930 437.57 437.57 683.433 519.525 
15935 437.656 437.656 683.728 519.68 
15940 437.742 437.742 684.024 519.836 
15945 437.829 437.829 684.319 519.993 
15950 437.918 437.918 684.618 520.151 
15955 438.01 438.01 684.917 520.312 
15960 438.102 438.102 685.215 520.473 
15965 438.193 438.193 685.514 520.633 
15970 438.286 438.286 685.812 520.794 
15975 438.379 438.379 686.111 520.956 
15980 438.471 438.471 686.408 521.116 
15985 438.563 438.563 686.705 521.277 
15990 438.655 438.655 687.004 521.438 
15995 438.748 438.748 687.302 521.599 
16000 438.841 438.841 687.599 521.761 
16005 438.934 438.934 687.896 521.921 
16010 439.028 439.028 688.194 522.083 
16015 439.121 439.121 688.49 522.244 
16020 439.214 439.214 688.786 522.405 
16025 439.305 439.305 689.079 522.563 
16030 439.396 439.396 689.373 522.722 
16035 439.486 439.486 689.668 522.88 
16040 439.578 439.578 689.961 523.039 
16045 439.67 439.67 690.255 523.198 
16050 439.761 439.761 690.55 523.357 
16055 439.851 439.851 690.845 523.516 
16060 439.942 439.942 691.14 523.675 
16065 440.035 440.035 691.434 523.834 
16070 440.126 440.126 691.728 523.993 
16075 440.217 440.217 692.021 524.151 
16080 440.308 440.308 692.313 524.31 
16085 440.398 440.398 692.606 524.468 
16090 440.489 440.489 692.901 524.626 
16095 440.58 440.58 693.196 524.785 
16100 440.672 440.672 693.493 524.945 
16105 440.763 440.763 693.787 525.104 
16110 440.857 440.857 694.083 525.266 
16115 440.954 440.954 694.38 525.429 
16120 441.05 441.05 694.677 525.592 
16125 441.148 441.148 694.974 525.756 
16130 441.245 441.245 695.271 525.92 
16135 441.341 441.341 695.568 526.083 
16140 441.438 441.438 695.866 526.247 
16145 441.534 441.534 696.164 526.411 
16150 441.629 441.629 696.461 526.573 
16155 441.724 441.724 696.759 526.736 
16160 441.819 441.819 697.057 526.898 
16165 441.916 441.916 697.357 527.063 
16170 442.014 442.014 697.656 527.228 
16175 442.112 442.112 697.955 527.393 
16180 442.209 442.209 698.254 527.557 
16185 442.305 442.305 698.552 527.721 
16190 442.401 442.401 698.849 527.884 
16195 442.499 442.499 699.148 528.048 
16200 442.596 442.596 699.445 528.212 
16205 442.695 442.695 699.742 528.377 
16210 442.794 442.794 700.038 528.542 
16215 442.892 442.892 700.334 528.706 
16220 442.992 442.992 700.63 528.871 
16225 443.091 443.091 700.927 529.036 
16230 443.189 443.189 701.221 529.199 
16235 443.287 443.287 701.516 529.363 
16240 443.386 443.386 701.81 529.527 
16245 443.487 443.487 702.103 529.692 
16250 443.587 443.587 702.396 529.856 
16255 443.686 443.686 702.691 530.021 
16260 443.785 443.785 702.986 530.185 
16265 443.884 443.884 703.283 530.35 
16270 443.983 443.983 703.579 530.515 
16275 444.081 444.081 703.876 530.679 
16280 444.18 444.18 704.171 530.844 
16285 444.279 444.279 704.466 531.008 
16290 444.378 444.378 704.762 531.173 
16295 444.477 444.477 705.057 531.337 
16300 444.576 444.576 705.353 531.502 
16305 444.674 444.674 705.648 531.666 
16310 444.771 444.771 705.944 531.829 
16315 444.868 444.868 706.24 531.992 
16320 444.965 444.965 706.537 532.156 
16325 445.063 445.063 706.834 532.32 
16330 445.161 445.161 707.13 532.484 
16335 445.26 445.26 707.422 532.648 
16340 445.359 445.359 707.714 532.811 
16345 445.459 445.459 708.006 532.975 
16350 445.56 445.56 708.299 533.14 
16355 445.661 445.661 708.591 533.305 
16360 445.764 445.764 708.885 533.471 
16365 445.868 445.868 709.18 533.639 
16370 445.972 445.972 709.475 533.806 
16375 446.074 446.074 709.77 533.973 
16380 446.178 446.178 710.065 534.14 
16385 446.283 446.283 710.361 534.309 
16390 446.386 446.386 710.657 534.476 
16395 446.49 446.49 710.953 534.645 
16400 446.595 446.595 711.249 534.813 
16405 446.702 446.702 711.546 534.983 
16410 446.808 446.808 711.841 535.152 
16415 446.911 446.911 712.137 535.32 
16420 447.014 447.014 712.433 535.487 
16425 447.119 447.119 712.73 535.656 
16430 447.221 447.221 713.026 535.823 
16435 447.321 447.321 713.323 535.988 
16440 447.422 447.422 713.618 536.154 
16445 447.523 447.523 713.914 536.32 
16450 447.624 447.624 714.211 536.487 
16455 447.726 447.726 714.507 536.653 
16460 447.826 447.826 714.805 536.819 
16465 447.925 447.925 715.101 536.984 
16470 448.023 448.023 715.399 537.148 
16475 448.121 448.121 715.698 537.313 
16480 448.218 448.218 715.998 537.478 
16485 448.315 448.315 716.298 537.642 
16490 448.412 448.412 716.596 537.807 
16495 448.511 448.511 716.893 537.972 
16500 448.609 448.609 717.19 538.136 
16505 448.708 448.708 717.488 538.301 
16510 448.808 448.808 717.787 538.467 
16515 448.906 448.906 718.085 538.632 
16520 449.002 449.002 718.384 538.796 
16525 449.099 449.099 718.684 538.96 
16530 449.194 449.194 718.981 539.123 
16535 449.29 449.29 719.28 539.286 
16540 449.386 449.386 719.578 539.45 
16545 449.482 449.482 719.877 539.614 
16550 449.578 449.578 720.175 539.777 
16555 449.675 449.675 720.472 539.941 
16560 449.772 449.772 720.771 540.105 
16565 449.868 449.868 721.07 540.269 
16570 449.965 449.965 721.37 540.434 
16575 450.062 450.062 721.671 540.598 
16580 450.16 450.16 721.971 540.764 
16585 450.257 450.257 722.272 540.929 
16590 450.355 450.355 722.572 541.094 
16595 450.455 450.455 722.873 541.261 
16600 450.555 450.555 723.176 541.429 
16605 450.657 450.657 723.478 541.597 
16610 450.762 450.762 723.78 541.768 
16615 450.87 450.87 724.082 541.94 
16620 450.974 450.974 724.384 542.111 
16625 451.081 451.081 724.686 542.282 
16630 451.185 451.185 724.988 542.452 
16635 451.288 451.288 725.289 542.622 
16640 451.393 451.393 725.59 542.792 
16645 451.499 451.499 725.893 542.963 
16650 451.603 451.603 726.194 543.134 
16655 451.709 451.709 726.497 543.305 
16660 451.812 451.812 726.799 543.475 
16665 451.915 451.915 727.1 543.644 
16670 452.019 452.019 727.401 543.813 
16675 452.123 452.123 727.702 543.982 
16680 452.228 452.228 728.003 544.153 
16685 452.333 452.333 728.306 544.324 
16690 452.44 452.44 728.609 544.496 
16695 452.547 452.547 728.912 544.668 
16700 452.654 452.654 729.214 544.84 
16705 452.762 452.762 729.517 545.014 
16710 452.87 452.87 729.82 545.186 
16715 452.975 452.975 730.121 545.357 
16720 453.08 453.08 730.422 545.527 
16725 453.185 453.185 730.723 545.698 
16730 453.292 453.292 731.024 545.869 
16735 453.399 453.399 731.326 546.041 
16740 453.505 453.505 731.628 546.213 
16745 453.612 453.612 731.934 546.386 
16750 453.717 453.717 732.237 546.557 
16755 453.824 453.824 732.541 546.729 
16760 453.93 453.93 732.844 546.901 
16765 454.037 454.037 733.149 547.074 
16770 454.144 454.144 733.453 547.247 
16775 454.25 454.25 733.755 547.419 
16780 454.358 454.358 734.059 547.592 
16785 454.466 454.466 734.363 547.765 
16790 454.575 454.575 734.668 547.94 
16795 454.684 454.684 734.973 548.114 
16800 454.794 454.794 735.278 548.288 
16805 454.903 454.903 735.58 548.462 
16810 455.014 455.014 735.884 548.637 
16815 455.125 455.125 736.188 548.813 
16820 455.237 455.237 736.492 548.989 
16825 455.349 455.349 736.795 549.165 
16830 455.462 455.462 737.101 549.342 
16835 455.574 455.574 737.405 549.518 
16840 455.685 455.685 737.71 549.693 
16845 455.796 455.796 738.014 549.868 
16850 455.908 455.908 738.319 550.045 
16855 456.021 456.021 738.624 550.222 
16860 456.134 456.134 738.929 550.399 
16865 456.248 456.248 739.234 550.576 
16870 456.361 456.361 739.538 550.753 
16875 456.474 456.474 739.841 550.93 
16880 456.588 456.588 740.144 551.106 
16885 456.7 456.7 740.447 551.282 
16890 456.812 456.812 740.75 551.458 
16895 456.925 456.925 741.056 551.635 
16900 457.038 457.038 741.362 551.812 
16905 457.149 457.149 741.667 551.988 
16910 457.26 457.26 741.972 552.164 
16915 457.373 457.373 742.279 552.342 
16920 457.485 457.485 742.587 552.519 
16925 457.599 457.599 742.897 552.698 
16930 457.712 457.712 743.206 552.877 
16935 457.826 457.826 743.516 553.056 
16940 457.937 457.937 743.826 553.234 
16945 458.051 458.051 744.137 553.413 
16950 458.164 458.164 744.449 553.592 
16955 458.279 458.279 744.759 553.772 
16960 458.395 458.395 745.071 553.954 
16965 458.511 458.511 745.382 554.135 
16970 458.626 458.626 745.694 554.315 
16975 458.742 458.742 746.006 554.497 
16980 458.857 458.857 746.316 554.677 
16985 458.972 458.972 746.628 554.857 
16990 459.087 459.087 746.939 555.037 
16995 459.202 459.202 747.252 555.219 
17000 459.318 459.318 747.565 555.4 
17005 459.438 459.438 747.878 555.585 
17010 459.557 459.557 748.19 555.768 
17015 459.676 459.676 748.502 555.951 
17020 459.794 459.794 748.814 556.134 
17025 459.913 459.913 749.126 556.317 
17030 460.031 460.031 749.438 556.5 
17035 460.148 460.148 749.748 556.681 
17040 460.267 460.267 750.057 556.864 
17045 460.388 460.388 750.366 557.047 
17050 460.508 460.508 750.673 557.23 
17055 460.625 460.625 750.98 557.41 
17060 460.743 460.743 751.288 557.591 
17065 460.861 460.861 751.595 557.773 
17070 460.978 460.978 751.903 557.953 
17075 461.097 461.097 752.212 558.135 
17080 461.214 461.214 752.521 558.316 
17085 461.332 461.332 752.83 558.498 
17090 461.451 461.451 753.139 558.68 
17095 461.57 461.57 753.45 558.863 
17100 461.69 461.69 753.76 559.047 
17105 461.81 461.81 754.071 559.231 
17110 461.931 461.931 754.381 559.415 
17115 462.051 462.051 754.69 559.597 
17120 462.17 462.17 754.999 559.78 
17125 462.29 462.29 755.309 559.963 
17130 462.409 462.409 755.619 560.146 
17135 462.527 462.527 755.929 560.328 
17140 462.646 462.646 756.24 560.511 
17145 462.766 462.766 756.552 560.695 
17150 462.886 462.886 756.864 560.879 
17155 463.008 463.008 757.176 561.064 
17160 463.129 463.129 757.487 561.248 
17165 463.248 463.248 757.796 561.431 
17170 463.368 463.368 758.107 561.614 
17175 463.486 463.486 758.416 561.796 
17180 463.606 463.606 758.724 561.978 
17185 463.728 463.728 759.033 562.163 
17190 463.852 463.852 759.342 562.349 
17195 463.977 463.977 759.653 562.536 
17200 464.103 464.103 759.964 562.723 
17205 464.228 464.228 760.274 562.91 
17210 464.354 464.354 760.586 563.098 
17215 464.48 464.48 760.898 563.286 
17220 464.605 464.605 761.209 563.473 
17225 464.731 464.731 761.52 563.661 
17230 464.859 464.859 761.834 563.851 
17235 464.989 464.989 762.147 564.041 
17240 465.118 465.118 762.46 564.232 
17245 465.247 465.247 762.774 564.423 
17250 465.375 465.375 763.088 564.612 
17255 465.504 465.504 763.403 564.803 
17260 465.633 465.633 763.718 564.995 
17265 465.763 465.763 764.033 565.186 
17270 465.894 465.894 764.348 565.379 
17275 466.025 466.025 764.662 565.571 
17280 466.157 466.157 764.976 565.763 
17285 466.291 466.291 765.29 565.958 
17290 466.427 466.427 765.605 566.153 
17295 466.563 466.563 765.923 566.35 
17300 466.701 466.701 766.244 566.549 
17305 466.839 466.839 766.563 566.747 
17310 466.979 466.979 766.881 566.946 
17315 467.119 467.119 767.201 567.146 
17320 467.259 467.259 767.52 567.346 
17325 467.398 467.398 767.841 567.546 
17330 467.538 467.538 768.162 567.746 
17335 467.679 467.679 768.484 567.947 
17340 467.819 467.819 768.803 568.147 
17345 467.96 467.96 769.122 568.347 
17350 468.101 468.101 769.44 568.548 
17355 468.242 468.242 769.76 568.748 
17360 468.382 468.382 770.079 568.948 
17365 468.523 468.523 770.398 569.148 
17370 468.665 468.665 770.717 569.349 
17375 468.807 468.807 771.038 569.55 
17380 468.948 468.948 771.358 569.751 
17385 469.088 469.088 771.679 569.952 
17390 469.228 469.228 772.001 570.152 
17395 469.367 469.367 772.322 570.352 
17400 469.507 469.507 772.644 570.553 
17405 469.648 469.648 772.963 570.753 
17410 469.788 469.788 773.283 570.953 
17415 469.93 469.93 773.602 571.154 
17420 470.071 470.071 773.92 571.354 
17425 470.213 470.213 774.238 571.555 
17430 470.354 470.354 774.558 571.755 
17435 470.494 470.494 774.879 571.956 
17440 470.634 470.634 775.2 572.156 
17445 470.774 470.774 775.521 572.356 
17450 470.915 470.915 775.842 572.557 
17455 471.057 471.057 776.162 572.759 
17460 471.2 471.2 776.483 572.961 
17465 471.344 471.344 776.804 573.164 
17470 471.488 471.488 777.126 573.367 
17475 471.634 471.634 777.449 573.572 
17480 471.778 471.778 777.771 573.775 
17485 471.923 471.923 778.094 573.98 
17490 472.068 472.068 778.418 574.184 
17495 472.212 472.212 778.743 574.389 
17500 472.357 472.357 779.067 574.594 
17505 472.502 472.502 779.393 574.799 
17510 472.647 472.647 779.719 575.005 
17515 472.791 472.791 780.044 575.209 
17520 472.936 472.936 780.37 575.414 
17525 473.082 473.082 780.696 575.62 
17530 473.227 473.227 781.024 575.826 
17535 473.371 473.371 781.351 576.031 
17540 473.516 473.516 781.678 576.236 
17545 473.661 473.661 782.004 576.442 
17550 473.809 473.809 782.331 576.65 
17555 473.959 473.959 782.659 576.859 
17560 474.108 474.108 782.988 577.068 
17565 474.26 474.26 783.317 577.279 
17570 474.413 474.413 783.646 577.49 
17575 474.565 474.565 783.976 577.702 
17580 474.718 474.718 784.304 577.913 
17585 474.871 474.871 784.634 578.125 
17590 475.025 475.025 784.964 578.338 
17595 475.178 475.178 785.294 578.55 
17600 475.333 475.333 785.624 578.763 
17605 475.488 475.488 785.956 578.977 
17610 475.642 475.642 786.288 579.191 
17615 475.798 475.798 786.621 579.405 
17620 475.953 475.953 786.953 579.619 
17625 476.106 476.106 787.285 579.832 
17630 476.26 476.26 787.618 580.046 
17635 476.416 476.416 787.951 580.261 
17640 476.57 476.57 788.284 580.475 
17645 476.725 476.725 788.617 580.689 
17650 476.881 476.881 788.951 580.904 
17655 477.04 477.04 789.285 581.122 
17660 477.196 477.196 789.618 581.337 
17665 477.354 477.354 789.951 581.553 
17670 477.513 477.513 790.283 581.769 
17675 477.672 477.672 790.615 581.986 
17680 477.831 477.831 790.945 582.203 
17685 477.991 477.991 791.276 582.419 
17690 478.151 478.151 791.605 582.636 
17695 478.309 478.309 791.934 582.851 
17700 478.468 478.468 792.263 583.067 
17705 478.626 478.626 792.593 583.282 
17710 478.786 478.786 792.923 583.499 
17715 478.947 478.947 793.253 583.716 
17720 479.107 479.107 793.583 583.932 
17725 479.269 479.269 793.913 584.15 
17730 479.428 479.428 794.243 584.367 
17735 479.587 479.587 794.573 584.582 
17740 479.745 479.745 794.903 584.798 
17745 479.901 479.901 795.233 585.011 
17750 480.056 480.056 795.564 585.225 
17755 480.215 480.215 795.894 585.441 
17760 480.374 480.374 796.227 585.658 
17765 480.534 480.534 796.561 585.876 
17770 480.696 480.696 796.895 586.095 
17775 480.859 480.859 797.229 586.316 
17780 481.023 481.023 797.563 586.536 
17785 481.188 481.188 797.898 586.758 
17790 481.354 481.354 798.232 586.98 
17795 481.52 481.52 798.566 587.202 
17800 481.685 481.685 798.9 587.423 
17805 481.849 481.849 799.234 587.644 
17810 482.013 482.013 799.568 587.865 
17815 482.18 482.18 799.902 588.087 
17820 482.347 482.347 800.235 588.31 
17825 482.516 482.516 800.569 588.534 
17830 482.685 482.685 800.903 588.757 
17835 482.852 482.852 801.236 588.98 
17840 483.019 483.019 801.567 589.202 
17845 483.188 483.188 801.899 589.425 
17850 483.357 483.357 802.232 589.649 
17855 483.527 483.527 802.567 589.874 
17860 483.697 483.697 802.902 590.099 
17865 483.868 483.868 803.237 590.324 
17870 484.039 484.039 803.572 590.55 
17875 484.212 484.212 803.907 590.777 
17880 484.384 484.384 804.24 591.003 
17885 484.557 484.557 804.573 591.229 
17890 484.733 484.733 804.907 591.457 
17895 484.907 484.907 805.238 591.684 
17900 485.081 485.081 805.569 591.91 
17905 485.255 485.255 805.902 592.137 
17910 485.429 485.429 806.235 592.364 
17915 485.604 485.604 806.568 592.592 
17920 485.777 485.777 806.901 592.819 
17925 485.952 485.952 807.233 593.045 
17930 486.125 486.125 807.563 593.271 
17935 486.3 486.3 807.894 593.498 
17940 486.475 486.475 808.225 593.725 
17945 486.649 486.649 808.556 593.951 
17950 486.821 486.821 808.888 594.177 
17955 486.995 486.995 809.219 594.403 
17960 487.169 487.169 809.551 594.63 
17965 487.342 487.342 809.883 594.856 
17970 487.515 487.515 810.215 595.082 
17975 487.688 487.688 810.55 595.309 
17980 487.862 487.862 810.886 595.537 
17985 488.037 488.037 811.223 595.766 
17990 488.211 488.211 811.56 595.994 
17995 488.385 488.385 811.896 596.222 
18000 488.56 488.56 812.233 596.451 
18005 488.735 488.735 812.571 596.68 
18010 488.912 488.912 812.908 596.911 
18015 489.088 489.088 813.244 597.14 
18020 489.264 489.264 813.579 597.369 
18025 489.44 489.44 813.915 597.599 
18030 489.617 489.617 814.251 597.828 
18035 489.793 489.793 814.586 598.057 
18040 489.969 489.969 814.922 598.287 
18045 490.148 490.148 815.259 598.518 
18050 490.326 490.326 815.596 598.749 
18055 490.505 490.505 815.932 598.981 
18060 490.685 490.685 816.268 599.213 
18065 490.866 490.866 816.604 599.445 
18070 491.046 491.046 816.94 599.677 
18075 491.223 491.223 817.274 599.907 
18080 491.401 491.401 817.609 600.137 
18085 491.58 491.58 817.944 600.368 
18090 491.76 491.76 818.279 600.6 
18095 491.941 491.941 818.615 600.832 
18100 492.121 492.121 818.948 601.064 
18105 492.301 492.301 819.282 601.295 
18110 492.482 492.482 819.617 601.527 
18115 492.662 492.662 819.953 601.759 
18120 492.844 492.844 820.288 601.992 
18125 493.027 493.027 820.622 602.225 
18130 493.212 493.212 820.955 602.46 
18135 493.399 493.399 821.288 602.695 
18140 493.585 493.585 821.621 602.93 
18145 493.771 493.771 821.953 603.165 
18150 493.957 493.957 822.285 603.4 
18155 494.145 494.145 822.618 603.636 
18160 494.334 494.334 822.95 603.872 
18165 494.522 494.522 823.281 604.109 
18170 494.712 494.712 823.613 604.346 
18175 494.902 494.902 823.944 604.583 
18180 495.092 495.092 824.276 604.82 
18185 495.283 495.283 824.607 605.058 
18190 495.47 495.47 824.939 605.293 
18195 495.657 495.657 825.27 605.528 
18200 495.844 495.844 825.601 605.763 
18205 496.033 496.033 825.932 605.999 
18210 496.225 496.225 826.263 606.238 
18215 496.417 496.417 826.594 606.476 
18220 496.61 496.61 826.925 606.715 
18225 496.803 496.803 827.256 606.954 
18230 496.994 496.994 827.588 607.192 
